STATE_NAME,NAMELSAD,lat,lon,geometry,
Kentucky,Warren County,36.99354024,-86.42377384,c(-86.4237738357703, 36.9935402395)
Louisiana,Caddo Parish,32.58017847,-93.88222206,c(-93.8822220556669, 32.5801784658289)
South Dakota,Todd County,43.19353983,-100.7184275,c(-100.718427456935, 43.1935398266163)
Iowa,Marshall County,42.03576987,-92.99877141,c(-92.9987714105396, 42.0357698746965)
Oklahoma,Tillman County,34.37278808,-98.9240954,c(-98.9240954016387, 34.3727880808571)
North Carolina,Macon County,35.15045582,-83.42206996,c(-83.4220699639877, 35.1504558174848)
West Virginia,Monroe County,37.56037732,-80.55068436,c(-80.5506843575582, 37.5603773197652)
Indiana,Switzerland County,38.82613818,-85.03703512,c(-85.0370351226372, 38.8261381798176)
Kentucky,Hickman County,36.67816736,-88.9761579,c(-88.9761579040331, 36.6781673613757)
Alabama,Geneva County,31.09514106,-85.83898988,c(-85.8389898805977, 31.0951410646417)
Illinois,LaSalle County,41.34367174,-88.88600194,c(-88.8860019437662, 41.3436717430067)
Iowa,Delaware County,42.47113945,-91.36733271,c(-91.367332705192, 42.471139451032)
Kansas,Morris County,38.68740591,-96.64981861,c(-96.649818609597, 38.6874059121867)
Iowa,Davis County,40.74765006,-92.40972281,c(-92.4097228135067, 40.7476500647549)
Idaho,Boise County,43.98912323,-115.7310399,c(-115.731039904498, 43.9891232301099)
Wisconsin,Monroe County,43.94558576,-90.61779512,c(-90.61779512359, 43.9455857582202)
North Carolina,Perquimans County,36.17717495,-76.40749403,c(-76.4074940319749, 36.17717495244)
Florida,Hamilton County,30.49647689,-82.94785316,c(-82.9478531567782, 30.4964768938652)
Indiana,Delaware County,40.22745922,-85.39689575,c(-85.3968957542205, 40.2274592194353)
Florida,Levy County,29.26202277,-82.83063091,c(-82.830630913702, 29.2620227703957)
Mississippi,Hancock County,30.39364227,-89.47456504,c(-89.4745650356656, 30.3936422654162)
Georgia,Wilcox County,31.97286951,-83.43232121,c(-83.432321206695, 31.9728695095124)
Louisiana,Red River Parish,32.09305885,-93.33977768,c(-93.3397776762804, 32.0930588483551)
Tennessee,Knox County,35.99319713,-83.93723014,c(-83.937230138385, 35.9931971260781)
Maine,Oxford County,44.49780392,-70.75580689,c(-70.755806887114, 44.4978039174528)
Missouri,Jackson County,39.00841644,-94.34615065,c(-94.3461506450876, 39.0084164403412)
Georgia,Towns County,34.91670328,-83.73727176,c(-83.7372717569728, 34.9167032757335)
Mississippi,Smith County,32.01756675,-89.50663707,c(-89.5066370657797, 32.0175667456827)
Idaho,Payette County,44.00666949,-116.7610245,c(-116.761024455497, 44.0066694923633)
Idaho,Shoshone County,47.35167672,-115.8906793,c(-115.890679330082, 47.3516767202576)
North Carolina,Hyde County,35.40798515,-76.14460137,c(-76.1446013732876, 35.4079851466123)
Iowa,Floyd County,43.05986484,-92.78900207,c(-92.7890020682392, 43.0598648365672)
Kentucky,McCracken County,37.05402003,-88.71268499,c(-88.7126849885333, 37.0540200347523)
Kentucky,Union County,37.65833438,-87.94540534,c(-87.945405340898, 37.6583343840512)
South Dakota,Turner County,43.3107433,-97.14857541,c(-97.148575406026, 43.3107432957568)
Tennessee,Cocke County,35.9253527,-83.12118496,c(-83.1211849628107, 35.9253527044129)
Tennessee,Hancock County,36.5236764,-83.22188887,c(-83.2218888705131, 36.5236763968845)
Tennessee,Hardin County,35.19856191,-88.18447676,c(-88.1844767594421, 35.1985619102501)
South Carolina,Marion County,34.07983859,-79.36246708,c(-79.3624670762745, 34.0798385948361)
Louisiana,Washington Parish,30.85335838,-90.0405163,c(-90.040516298256, 30.8533583776512)
Missouri,Stoddard County,36.85547899,-89.9443312,c(-89.9443311957082, 36.855478988089)
Georgia,Dooly County,32.15716763,-83.79877382,c(-83.7987738218738, 32.1571676271085)
Minnesota,Stearns County,45.55220665,-94.6126551,c(-94.6126551046202, 45.552206650766)
Nebraska,Saunders County,41.22629042,-96.6372809,c(-96.637280900024, 41.2262904225659)
Minnesota,Sherburne County,45.44398775,-93.77443869,c(-93.7744386873562, 45.4439877542895)
South Dakota,Davison County,43.67461201,-98.14598359,c(-98.1459835892549, 43.6746120106175)
Tennessee,Claiborne County,36.48590291,-83.66037405,c(-83.6603740475718, 36.4859029087227)
Texas,Montague County,33.67547116,-97.72469509,c(-97.7246950892166, 33.6754711555122)
Texas,Brown County,31.77404862,-98.99979069,c(-98.999790694841, 31.7740486177024)
Wisconsin,Racine County,42.7517247,-87.69612801,c(-87.6961280064344, 42.7517247002142)
Wisconsin,Shawano County,44.78935794,-88.76488275,c(-88.7648827486281, 44.7893579387564)
Iowa,Audubon County,41.68446908,-94.90576926,c(-94.9057692622548, 41.6844690848998)
Texas,Haskell County,33.17813626,-99.73029779,c(-99.7302977905513, 33.1781362625847)
Oklahoma,Logan County,35.91923598,-97.44318658,c(-97.4431865770391, 35.9192359805289)
New York,Oneida County,43.24149863,-75.43583794,c(-75.4358379371372, 43.2414986319931)
Colorado,Lake County,39.20231015,-106.3449119,c(-106.344911856793, 39.2023101480837)
Oklahoma,Pittsburg County,34.92363044,-95.74858275,c(-95.7485827525921, 34.9236304420854)
West Virginia,Doddridge County,39.26909684,-80.70702996,c(-80.7070299558512, 39.2690968350129)
West Virginia,Wirt County,39.02240127,-81.37862958,c(-81.3786295813792, 39.0224012712931)
New Hampshire,Carroll County,43.87333548,-71.20300996,c(-71.20300996485, 43.8733354765244)
West Virginia,Tyler County,39.4652606,-80.88479833,c(-80.8847983319831, 39.4652605953348)
Minnesota,Le Sueur County,44.37134561,-93.73008764,c(-93.730087642948, 44.3713456109162)
Washington,Douglas County,47.73570634,-119.6934528,c(-119.693452779935, 47.7357063401479)
New York,Cattaraugus County,42.24853119,-78.67887095,c(-78.6788709539819, 42.2485311889186)
Wisconsin,Dodge County,43.41616509,-88.70751995,c(-88.7075199471278, 43.4161650915086)
Iowa,Jones County,42.1211556,-91.13146531,c(-91.1314653122148, 42.1211555963318)
Kansas,Barber County,37.22874567,-98.68473553,c(-98.684735527692, 37.2287456681454)
Missouri,Pulaski County,37.82450288,-92.20761443,c(-92.207614433568, 37.8245028754534)
Alabama,Dale County,31.4317449,-85.61107192,c(-85.61107192237, 31.431744897661)
Kansas,Logan County,38.91727324,-101.1483943,c(-101.148394283909, 38.9172732378546)
California,Madera County,37.21780927,-119.7647465,c(-119.764746490382, 37.2178092711008)
Missouri,Gentry County,40.21201304,-94.40991958,c(-94.4099195781733, 40.2120130385132)
Nebraska,Blaine County,41.91272498,-99.97689956,c(-99.9768995649552, 41.9127249845716)
Utah,Daggett County,40.88756902,-109.5075054,c(-109.507505391639, 40.8875690247579)
Wyoming,Platte County,42.13199662,-104.9657948,c(-104.965794825496, 42.1319966207896)
North Carolina,Gaston County,35.29433168,-81.1802072,c(-81.1802071958082, 35.2943316775848)
New Mexico,Guadalupe County,34.86317268,-104.7912656,c(-104.791265608266, 34.8631726848252)
Montana,Golden Valley County,46.38083384,-109.1752189,c(-109.175218864542, 46.3808338368534)
North Carolina,Johnston County,35.51770544,-78.36578086,c(-78.3657808587001, 35.5177054375251)
California,Santa Clara County,37.23242917,-121.6958321,c(-121.695832133285, 37.2324291697986)
South Carolina,Charleston County,32.82511418,-79.89780052,c(-79.8978005190697, 32.8251141795207)
Washington,Benton County,46.2392473,-119.5107772,c(-119.510777185408, 46.2392472959998)
Missouri,Adair County,40.1905396,-92.60071968,c(-92.6007196843793, 40.1905395952502)
Ohio,Erie County,41.4704883,-82.57641873,c(-82.5764187302436, 41.470488296083)
Illinois,Vermilion County,40.18300572,-87.73282764,c(-87.7328276437357, 40.1830057216132)
Missouri,St. Louis County,38.64062066,-90.44365938,c(-90.4436593799619, 38.640620664376)
Illinois,Boone County,42.3229267,-88.82337467,c(-88.8233746748268, 42.3229267037657)
California,Tehama County,40.12610074,-122.2345176,c(-122.234517613575, 40.1261007402314)
Wisconsin,Dane County,43.06727938,-89.41813306,c(-89.4181330599639, 43.0672793843729)
Texas,Fisher County,32.74272816,-100.4021685,c(-100.402168470786, 32.7427281616822)
Louisiana,Sabine Parish,31.56384341,-93.55455258,c(-93.5545525751528, 31.5638434120779)
Illinois,Morgan County,39.71549895,-90.20131677,c(-90.2013167734962, 39.7154989498763)
Georgia,Pulaski County,32.23226685,-83.475936,c(-83.4759359959661, 32.2322668546466)
North Carolina,Bertie County,36.06560272,-76.96661885,c(-76.9666188512031, 36.0656027201328)
North Carolina,Stanly County,35.31186567,-80.251041,c(-80.2510409958728, 35.3118656691795)
Tennessee,Rhea County,35.60858547,-84.92459497,c(-84.9245949741795, 35.6085854723966)
North Carolina,Greene County,35.48496904,-77.67573857,c(-77.6757385729155, 35.4849690419534)
Kentucky,Leslie County,37.09397455,-83.38113313,c(-83.3811331340044, 37.0939745549316)
Maryland,Somerset County,38.08006373,-75.85367963,c(-75.8536796295164, 38.0800637281933)
Illinois,Marshall County,41.03324012,-89.34470357,c(-89.344703569939, 41.0332401194663)
Kentucky,Lyon County,37.01908665,-88.08326543,c(-88.0832654283657, 37.019086650952)
Texas,Concho County,31.3263722,-99.86393504,c(-99.8639350433897, 31.3263722004595)
Texas,Coke County,31.88850588,-100.5299076,c(-100.529907611637, 31.8885058754411)
Tennessee,Overton County,36.34492589,-85.28800259,c(-85.2880025870267, 36.3449258894714)
Michigan,Huron County,43.91045391,-82.85563614,c(-82.8556361411711, 43.9104539102503)
Michigan,Iosco County,44.33789316,-83.08537413,c(-83.085374129256, 44.3378931618642)
Georgia,Coffee County,31.5492246,-82.84916439,c(-82.8491643921733, 31.5492246018905)
Georgia,Ware County,31.05307439,-82.42329053,c(-82.4232905288065, 31.0530743948294)
North Dakota,Grant County,46.35796742,-101.6393214,c(-101.639321407187, 46.3579674224038)
Louisiana,Jefferson Parish,29.67658178,-90.09731982,c(-90.0973198208524, 29.6765817808339)
Louisiana,St. Tammany Parish,30.40774883,-89.9544427,c(-89.9544426994145, 30.4077488293592)
Iowa,Hardin County,42.38379728,-93.24036936,c(-93.2403693567802, 42.3837972802527)
Louisiana,Cameron Parish,29.84725182,-93.19882993,c(-93.1988299336476, 29.847251820757)
Ohio,Clinton County,39.41488694,-83.80845914,c(-83.8084591413201, 39.4148869407114)
Minnesota,St. Louis County,47.58585467,-92.46031764,c(-92.4603176364492, 47.5858546671895)
Ohio,Lorain County,41.45213468,-82.15148467,c(-82.1514846667631, 41.4521346758832)
Iowa,Boone County,42.0364218,-93.93163683,c(-93.9316368255967, 42.0364217951234)
Texas,Polk County,30.79252701,-94.82996333,c(-94.829963333403, 30.7925270058911)
Nebraska,Dixon County,42.49286582,-96.86770694,c(-96.8677069375078, 42.4928658210052)
Maryland,Harford County,39.53632955,-76.29870395,c(-76.2987039501244, 39.5363295519074)
South Carolina,Edgefield County,33.77215923,-81.96645363,c(-81.9664536327642, 33.7721592257357)
Virginia,Accomack County,37.76494558,-75.75684257,c(-75.7568425673951, 37.7649455772591)
Wisconsin,Calumet County,44.08150362,-88.21802188,c(-88.2180218789692, 44.0815036157188)
Kentucky,Knox County,36.89064299,-83.85407723,c(-83.8540772286576, 36.8906429897438)
Michigan,Ionia County,42.94501034,-85.0746025,c(-85.0746024966163, 42.9450103422701)
North Carolina,New Hanover County,34.18137882,-77.86561987,c(-77.865619874096, 34.1813788230414)
Tennessee,Obion County,36.35822624,-89.14889511,c(-89.1488951134635, 36.3582262417231)
Kentucky,Calloway County,36.62110006,-88.27218054,c(-88.272180541365, 36.621100061438)
Virginia,Albemarle County,38.02276267,-78.5567259,c(-78.5567259033266, 38.0227626669825)
Tennessee,Robertson County,36.52544817,-86.87060365,c(-86.8706036514527, 36.5254481718243)
Virginia,Clarke County,39.11227324,-77.99670563,c(-77.9967056271791, 39.1122732381382)
Washington,Garfield County,46.43109376,-117.5450295,c(-117.545029535519, 46.4310937579392)
Kentucky,Jackson County,37.41972171,-84.00570611,c(-84.005706112165, 37.4197217058809)
Minnesota,Cook County,47.72629266,-90.38592813,c(-90.3859281321662, 47.7262926579619)
South Carolina,Oconee County,34.75335279,-83.06590778,c(-83.0659077781309, 34.7533527925969)
Louisiana,East Baton Rouge Parish,30.53817366,-91.09564571,c(-91.0956457127062, 30.5381736609954)
Mississippi,Claiborne County,31.97367182,-90.91184821,c(-90.9118482129535, 31.9736718247062)
Maryland,St. Mary's County,38.21574493,-76.52860573,c(-76.528605729932, 38.2157449262448)
Michigan,Kent County,43.03186307,-85.54928891,c(-85.5492889077789, 43.0318630705633)
North Carolina,Pitt County,35.5931941,-77.3744328,c(-77.3744328011994, 35.5931941042661)
Montana,Carbon County,45.22760584,-109.0279416,c(-109.027941553989, 45.2276058433111)
Nebraska,Stanton County,41.91680983,-97.19391474,c(-97.1939147387343, 41.9168098270988)
Georgia,Appling County,31.74920179,-82.28892654,c(-82.2889265378102, 31.7492017929616)
Iowa,Jasper County,41.68599824,-93.05374959,c(-93.0537495867089, 41.685998238987)
Mississippi,Wayne County,31.64069963,-88.69581925,c(-88.695819253798, 31.6406996257092)
Texas,Cottle County,34.07749861,-100.2787642,c(-100.278764171141, 34.0774986131861)
Virginia,Greensville County,36.67577012,-77.55956868,c(-77.5595686831075, 36.6757701175747)
Florida,Polk County,27.94870769,-81.69740146,c(-81.697401463454, 27.9487076871312)
Texas,Young County,33.17660465,-98.6877651,c(-98.6877650953055, 33.176604648669)
Alabama,Tallapoosa County,32.86219237,-85.79750518,c(-85.797505180132, 32.8621923692435)
New Hampshire,Rockingham County,42.98459932,-71.08908985,c(-71.0890898521951, 42.9845993154677)
Colorado,Rio Grande County,37.58253219,-106.3831571,c(-106.383157146113, 37.5825321921065)
Iowa,Plymouth County,42.73787824,-96.21400336,c(-96.2140033592199, 42.7378782359759)
New York,Yates County,42.63342264,-77.10534868,c(-77.1053486758166, 42.6334226418106)
Washington,King County,47.49086106,-121.8360366,c(-121.836036557861, 47.4908610640934)
Oregon,Deschutes County,43.91511176,-121.2268172,c(-121.226817214852, 43.9151117611604)
Iowa,Pottawattamie County,41.33667663,-95.54234842,c(-95.5423484218576, 41.3366766252327)
Missouri,Wright County,37.27001772,-92.46869081,c(-92.4686908132658, 37.2700177223893)
Montana,Toole County,48.65478587,-111.695177,c(-111.695177011593, 48.6547858668967)
New York,Tioga County,42.17019399,-76.30636785,c(-76.306367851229, 42.1701939918497)
Texas,Lee County,30.31061032,-96.96561428,c(-96.9656142763837, 30.3106103211749)
Georgia,Fulton County,33.78988209,-84.46762137,c(-84.4676213662168, 33.7898820891499)
Texas,Cherokee County,31.83666285,-95.16495624,c(-95.1649562353873, 31.8366628451593)
Missouri,Audrain County,39.21588017,-91.84152418,c(-91.841524177539, 39.2158801695878)
South Carolina,Colleton County,32.84318905,-80.64925443,c(-80.6492544306751, 32.8431890546665)
Wisconsin,Jefferson County,43.02072495,-88.77586608,c(-88.7758660756157, 43.0207249542255)
Arkansas,Greene County,36.11768502,-90.55910265,c(-90.5591026540503, 36.1176850221373)
Texas,Hall County,34.53068536,-100.6811302,c(-100.681130219957, 34.5306853585488)
Wisconsin,Burnett County,45.86264332,-92.36803335,c(-92.3680333478055, 45.8626433228614)
New Mexico,Torrance County,34.64030728,-105.8509778,c(-105.850977819325, 34.640307281436)
Washington,Pacific County,46.55125192,-123.7798465,c(-123.779846516808, 46.5512519183633)
North Carolina,Pender County,34.51509916,-77.8883445,c(-77.8883445015893, 34.5150991587469)
Texas,Hood County,32.42991805,-97.83227541,c(-97.8322754107725, 32.4299180528618)
South Dakota,Stanley County,44.41220532,-100.7353047,c(-100.735304669513, 44.4122053174302)
Nevada,Washoe County,40.65698569,-119.6645807,c(-119.664580670219, 40.6569856903183)
Kentucky,Ballard County,37.05844525,-88.99946842,c(-88.9994684193996, 37.0584452469394)
Texas,Archer County,33.6152025,-98.68767424,c(-98.6876742417276, 33.6152025034212)
Texas,Baylor County,33.61639686,-99.21351381,c(-99.2135138106028, 33.6163968614316)
Texas,San Augustine County,31.39403212,-94.16817047,c(-94.1681704686022, 31.3940321236263)
Nevada,Storey County,39.44695195,-119.5294784,c(-119.529478358099, 39.4469519470485)
Georgia,Schley County,32.26165228,-84.31470173,c(-84.3147017260643, 32.2616522769249)
Connecticut,Fairfield County,41.22470699,-73.37124962,c(-73.3712496243698, 41.2247069931785)
Texas,Madison County,30.96558129,-95.92847747,c(-95.928477473707, 30.9655812892503)
California,San Joaquin County,37.93441267,-121.2716262,c(-121.271626162953, 37.9344126720921)
Mississippi,Winston County,33.08845405,-89.03450527,c(-89.0345052697934, 33.0884540530577)
Kentucky,Henry County,38.44846246,-85.11890721,c(-85.1189072079537, 38.4484624585233)
Kentucky,Mercer County,37.81099435,-84.87443479,c(-84.8744347917172, 37.8109943475929)
Nebraska,Wheeler County,41.91469043,-98.52818617,c(-98.5281861690239, 41.914690431597)
Kentucky,Lewis County,38.5314802,-83.37810614,c(-83.378106139703, 38.5314802029341)
Minnesota,Grant County,45.93395425,-96.01216432,c(-96.0121643211859, 45.9339542456153)
Mississippi,Humphreys County,33.12860772,-90.52664597,c(-90.526645971451, 33.1286077217162)
Alabama,Clarke County,31.67635699,-87.83071277,c(-87.8307127682996, 31.6763569933805)
Kansas,Chase County,38.30190904,-96.59394566,c(-96.5939456558561, 38.3019090428529)
Kentucky,Trigg County,36.80628977,-87.87339393,c(-87.8733939279219, 36.8062897715536)
Alabama,Houston County,31.15319374,-85.3024531,c(-85.3024531036045, 31.1531937398086)
South Dakota,Aurora County,43.71783297,-98.56155076,c(-98.56155075742, 43.7178329671904)
Nebraska,Franklin County,40.17626956,-98.95279576,c(-98.9527957598635, 40.1762695556782)
Maryland,Kent County,39.23558203,-76.09608587,c(-76.0960858658328, 39.2355820321841)
Kansas,Crawford County,37.50726795,-94.85180609,c(-94.851806094514, 37.5072679510427)
Minnesota,Chippewa County,45.02238514,-95.5665532,c(-95.5665531974252, 45.0223851430558)
South Dakota,Pennington County,44.00491884,-102.8241878,c(-102.824187779397, 44.0049188427983)
South Carolina,Hampton County,32.77623543,-81.14080204,c(-81.1408020408037, 32.7762354263846)
Idaho,Fremont County,44.22835231,-111.4825496,c(-111.482549551117, 44.2283523142333)
Georgia,Bryan County,32.0131356,-81.44213897,c(-81.4421389660041, 32.0131356047165)
Virginia,Dinwiddie County,37.07591131,-77.6322926,c(-77.6322925955429, 37.0759113081521)
